q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.04  |Roll: -160.84, Pitch: 4.82, Yaw: -56.18  |Lat:   47.44, Lon:   18.92  |Alt:  201.09  |E:    0.00, N:   -0.05, U:   -0.01 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.04  |Roll: -160.67, Pitch: 4.79, Yaw: -56.23  |Lat:   47.44, Lon:   18.92  |Alt:  201.09  |E:    0.00, N:   -0.05, U:   -0.01 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.04  |Roll: -160.52, Pitch: 4.81, Yaw: -56.23  |Lat:   47.44, Lon:   18.92  |Alt:  201.09  |E:    0.00, N:   -0.05, U:   -0.01 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.04  |Roll: -160.41, Pitch: 4.84, Yaw: -56.19  |Lat:   47.44, Lon:   18.92  |Alt:  201.08  |E:    0.01, N:   -0.06, U:   -0.01 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.04  |Roll: -160.29, Pitch: 4.86, Yaw: -56.12  |Lat:   47.44, Lon:   18.92  |Alt:  201.08  |E:    0.01, N:   -0.06, U:   -0.01 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.04  |Roll: -160.13, Pitch: 4.87, Yaw: -56.06  |Lat:   47.44, Lon:   18.92  |Alt:  201.09  |E:    0.01, N:   -0.06, U:   -0.01 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.04  |Roll: -159.99, Pitch: 4.85, Yaw: -56.02  |Lat:   47.44, Lon:   18.92  |Alt:  201.09  |E:    0.01, N:   -0.07, U:   -0.01 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.05  |Roll: -159.82, Pitch: 4.82, Yaw: -55.99  |Lat:   47.44, Lon:   18.92  |Alt:  201.09  |E:    0.01, N:   -0.07, U:   -0.00 
q0: 0.17, q1: -0.87, q2: 0.47, q3: -0.05  |Roll: -159.57, Pitch: 4.32, Yaw: -55.67  |Lat:   47.44, Lon:   18.92  |Alt:  201.10  |E:   -0.00, N:   -0.03, U:    0.00 
q0: 0.18, q1: -0.87, q2: 0.46, q3: -0.05  |Roll: -159.12, Pitch: 4.29, Yaw: -55.61  |Lat:   47.44, Lon:   18.92  |Alt:  201.10  |E:    0.00, N:   -0.04, U:    0.01 
q0: 0.18, q1: -0.87, q2: 0.46, q3: -0.05  |Roll: -158.49, Pitch: 4.26, Yaw: -55.51  |Lat:   47.44, Lon:   18.92  |Alt:  201.10  |E:    0.00, N:   -0.04, U:    0.01 
q0: 0.19, q1: -0.86, q2: 0.46, q3: -0.06  |Roll: -157.68, Pitch: 4.31, Yaw: -55.40  |Lat:   47.44, Lon:   18.92  |Alt:  201.07  |E:    0.01, N:   -0.05, U:    0.02 
q0: 0.20, q1: -0.86, q2: 0.46, q3: -0.06  |Roll: -156.65, Pitch: 4.49, Yaw: -55.26  |Lat:   47.44, Lon:   18.92  |Alt:  201.07  |E:    0.01, N:   -0.06, U:    0.02 
q0: 0.21, q1: -0.86, q2: 0.46, q3: -0.06  |Roll: -155.50, Pitch: 4.74, Yaw: -55.07  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:    0.02, N:   -0.06, U:    0.02 
q0: 0.22, q1: -0.86, q2: 0.46, q3: -0.06  |Roll: -154.30, Pitch: 4.96, Yaw: -54.87  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:    0.02, N:   -0.07, U:    0.02 
q0: 0.23, q1: -0.86, q2: 0.46, q3: -0.07  |Roll: -153.23, Pitch: 5.14, Yaw: -54.66  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:    0.02, N:   -0.07, U:    0.03 
q0: 0.23, q1: -0.86, q2: 0.45, q3: -0.07  |Roll: -152.39, Pitch: 5.27, Yaw: -54.51  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:    0.02, N:   -0.08, U:    0.03 
q0: 0.24, q1: -0.86, q2: 0.45, q3: -0.07  |Roll: -151.79, Pitch: 5.36, Yaw: -54.44  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.03, N:   -0.08, U:    0.03 
q0: 0.24, q1: -0.86, q2: 0.45, q3: -0.07  |Roll: -151.26, Pitch: 5.44, Yaw: -54.43  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.03, N:   -0.07, U:    0.03 
q0: 0.25, q1: -0.85, q2: 0.45, q3: -0.07  |Roll: -150.75, Pitch: 5.55, Yaw: -54.47  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:    0.04, N:   -0.07, U:    0.03 
q0: 0.25, q1: -0.85, q2: 0.45, q3: -0.07  |Roll: -150.15, Pitch: 5.72, Yaw: -54.44  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:    0.04, N:   -0.07, U:    0.03 
q0: 0.26, q1: -0.85, q2: 0.45, q3: -0.08  |Roll: -149.54, Pitch: 5.87, Yaw: -54.40  |Lat:   47.44, Lon:   18.92  |Alt:  201.02  |E:    0.04, N:   -0.06, U:    0.03 
q0: 0.26, q1: -0.85, q2: 0.45, q3: -0.08  |Roll: -148.96, Pitch: 5.97, Yaw: -54.32  |Lat:   47.44, Lon:   18.92  |Alt:  201.02  |E:    0.03, N:   -0.07, U:    0.03 
q0: 0.27, q1: -0.85, q2: 0.45, q3: -0.08  |Roll: -148.25, Pitch: 6.07, Yaw: -54.12  |Lat:   47.44, Lon:   18.92  |Alt:  201.01  |E:    0.02, N:   -0.08, U:    0.02 
q0: 0.28, q1: -0.85, q2: 0.45, q3: -0.08  |Roll: -147.09, Pitch: 6.26, Yaw: -53.65  |Lat:   47.44, Lon:   18.92  |Alt:  201.01  |E:    0.01, N:   -0.09, U:    0.02 
q0: 0.29, q1: -0.84, q2: 0.44, q3: -0.08  |Roll: -145.05, Pitch: 6.73, Yaw: -52.89  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:    0.01, N:   -0.12, U:    0.03 
q0: 0.31, q1: -0.84, q2: 0.43, q3: -0.09  |Roll: -142.50, Pitch: 7.25, Yaw: -52.03  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:    0.00, N:   -0.13, U:    0.05 
q0: 0.33, q1: -0.84, q2: 0.43, q3: -0.09  |Roll: -140.35, Pitch: 7.46, Yaw: -51.30  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:    0.01, N:   -0.13, U:    0.06 
q0: 0.34, q1: -0.83, q2: 0.42, q3: -0.10  |Roll: -138.57, Pitch: 7.38, Yaw: -50.70  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:    0.01, N:   -0.13, U:    0.05 
q0: 0.36, q1: -0.83, q2: 0.41, q3: -0.10  |Roll: -136.89, Pitch: 7.21, Yaw: -50.16  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:    0.00, N:   -0.15, U:    0.03 
q0: 0.37, q1: -0.83, q2: 0.41, q3: -0.11  |Roll: -135.20, Pitch: 6.92, Yaw: -49.56  |Lat:   47.44, Lon:   18.92  |Alt:  201.03  |E:   -0.02, N:   -0.17, U:    0.01 
q0: 0.38, q1: -0.83, q2: 0.40, q3: -0.12  |Roll: -133.44, Pitch: 6.38, Yaw: -48.82  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:   -0.03, N:   -0.17, U:   -0.01 
q0: 0.39, q1: -0.82, q2: 0.39, q3: -0.12  |Roll: -131.61, Pitch: 5.87, Yaw: -48.10  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:   -0.04, N:   -0.17, U:   -0.01 
q0: 0.41, q1: -0.82, q2: 0.38, q3: -0.13  |Roll: -129.65, Pitch: 5.67, Yaw: -47.51  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:   -0.04, N:   -0.15, U:   -0.00 
q0: 0.41, q1: -0.82, q2: 0.37, q3: -0.14  |Roll: -128.61, Pitch: 4.93, Yaw: -46.68  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.01, N:   -0.02, U:    0.02 
q0: 0.43, q1: -0.81, q2: 0.37, q3: -0.14  |Roll: -126.69, Pitch: 4.88, Yaw: -46.06  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.02, N:   -0.01, U:    0.04 
q0: 0.44, q1: -0.81, q2: 0.36, q3: -0.14  |Roll: -125.18, Pitch: 4.84, Yaw: -45.56  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.02, N:   -0.00, U:    0.05 
q0: 0.45, q1: -0.81, q2: 0.36, q3: -0.15  |Roll: -124.18, Pitch: 4.73, Yaw: -45.39  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.01, U:    0.05 
q0: 0.45, q1: -0.80, q2: 0.36, q3: -0.15  |Roll: -123.27, Pitch: 4.52, Yaw: -45.46  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.01, U:    0.05 
q0: 0.46, q1: -0.80, q2: 0.35, q3: -0.16  |Roll: -122.12, Pitch: 4.29, Yaw: -45.48  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.01, N:    0.02, U:    0.05 
q0: 0.47, q1: -0.79, q2: 0.35, q3: -0.16  |Roll: -120.63, Pitch: 4.09, Yaw: -45.31  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.01, N:    0.01, U:    0.04 
q0: 0.48, q1: -0.79, q2: 0.35, q3: -0.17  |Roll: -118.99, Pitch: 3.83, Yaw: -45.01  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.01, N:    0.01, U:    0.03 
q0: 0.49, q1: -0.78, q2: 0.34, q3: -0.17  |Roll: -117.40, Pitch: 3.50, Yaw: -44.70  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.02, N:    0.01, U:    0.03 
q0: 0.50, q1: -0.78, q2: 0.33, q3: -0.18  |Roll: -115.97, Pitch: 3.20, Yaw: -44.42  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.02, N:    0.01, U:    0.03 
q0: 0.51, q1: -0.77, q2: 0.33, q3: -0.18  |Roll: -114.78, Pitch: 2.95, Yaw: -44.22  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.01, N:    0.02, U:    0.02 
q0: 0.51, q1: -0.77, q2: 0.33, q3: -0.19  |Roll: -113.87, Pitch: 2.69, Yaw: -44.13  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:   -0.01, N:    0.02, U:    0.02 
q0: 0.52, q1: -0.77, q2: 0.32, q3: -0.19  |Roll: -113.16, Pitch: 2.40, Yaw: -44.16  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:   -0.01, N:    0.03, U:    0.02 
q0: 0.52, q1: -0.77, q2: 0.32, q3: -0.19  |Roll: -112.51, Pitch: 2.15, Yaw: -44.19  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:   -0.01, N:    0.03, U:    0.02 
q0: 0.52, q1: -0.76, q2: 0.32, q3: -0.20  |Roll: -111.82, Pitch: 1.93, Yaw: -44.17  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:   -0.01, N:    0.03, U:    0.02 
q0: 0.53, q1: -0.76, q2: 0.32, q3: -0.20  |Roll: -111.14, Pitch: 1.71, Yaw: -44.13  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.00, N:    0.03, U:    0.02 
q0: 0.53, q1: -0.76, q2: 0.32, q3: -0.20  |Roll: -110.48, Pitch: 1.44, Yaw: -44.16  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.00, N:    0.03, U:    0.02 
q0: 0.54, q1: -0.76, q2: 0.31, q3: -0.21  |Roll: -109.80, Pitch: 1.12, Yaw: -44.24  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.00, N:    0.04, U:    0.02 
q0: 0.54, q1: -0.75, q2: 0.31, q3: -0.21  |Roll: -109.11, Pitch: 0.77, Yaw: -44.34  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.00, N:    0.04, U:    0.02 
q0: 0.54, q1: -0.75, q2: 0.31, q3: -0.22  |Roll: -108.47, Pitch: 0.40, Yaw: -44.51  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.00, N:    0.04, U:    0.02 
q0: 0.54, q1: -0.75, q2: 0.31, q3: -0.22  |Roll: -107.86, Pitch: 0.01, Yaw: -44.73  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.00, N:    0.04, U:    0.02 
q0: 0.55, q1: -0.74, q2: 0.31, q3: -0.23  |Roll: -107.24, Pitch: -0.38, Yaw: -44.97  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.00, N:    0.05, U:    0.02 
q0: 0.55, q1: -0.74, q2: 0.30, q3: -0.24  |Roll: -106.53, Pitch: -0.78, Yaw: -45.23  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.05, U:    0.02 
q0: 0.55, q1: -0.74, q2: 0.30, q3: -0.24  |Roll: -105.79, Pitch: -1.23, Yaw: -45.52  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.01, N:    0.05, U:    0.02 
q0: 0.56, q1: -0.73, q2: 0.30, q3: -0.25  |Roll: -105.06, Pitch: -1.71, Yaw: -45.84  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.01, N:    0.05, U:    0.02 
q0: 0.56, q1: -0.73, q2: 0.30, q3: -0.25  |Roll: -104.10, Pitch: -1.90, Yaw: -46.38  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.00, U:    0.02 
q0: 0.56, q1: -0.73, q2: 0.30, q3: -0.26  |Roll: -103.33, Pitch: -2.47, Yaw: -46.77  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.00, U:    0.02 
q0: 0.56, q1: -0.72, q2: 0.30, q3: -0.27  |Roll: -102.54, Pitch: -3.07, Yaw: -47.14  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.00, U:    0.01 
q0: 0.57, q1: -0.72, q2: 0.29, q3: -0.28  |Roll: -101.74, Pitch: -3.67, Yaw: -47.50  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.00, U:    0.01 
q0: 0.57, q1: -0.71, q2: 0.29, q3: -0.28  |Roll: -100.88, Pitch: -4.28, Yaw: -47.78  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.02, N:    0.00, U:    0.01 
q0: 0.57, q1: -0.71, q2: 0.29, q3: -0.29  |Roll: -100.04, Pitch: -4.87, Yaw: -48.03  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.02, N:    0.00, U:    0.01 
q0: 0.58, q1: -0.71, q2: 0.28, q3: -0.30  |Roll: -99.22, Pitch: -5.48, Yaw: -48.32  |Lat:   47.44, Lon:   18.92  |Alt:  201.07  |E:   -0.02, N:    0.00, U:    0.01 
q0: 0.58, q1: -0.70, q2: 0.28, q3: -0.31  |Roll: -98.40, Pitch: -6.10, Yaw: -48.61  |Lat:   47.44, Lon:   18.92  |Alt:  201.07  |E:   -0.02, N:    0.00, U:    0.00 
q0: 0.58, q1: -0.70, q2: 0.28, q3: -0.31  |Roll: -97.65, Pitch: -6.70, Yaw: -48.87  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.02, N:    0.01, U:   -0.00 
q0: 0.58, q1: -0.70, q2: 0.27, q3: -0.32  |Roll: -97.01, Pitch: -7.22, Yaw: -49.14  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.02, N:    0.02, U:   -0.01 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.32  |Roll: -96.52, Pitch: -7.66, Yaw: -49.46  |Lat:   47.44, Lon:   18.92  |Alt:  201.07  |E:   -0.01, N:    0.02, U:   -0.01 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.33  |Roll: -96.08, Pitch: -8.02, Yaw: -49.80  |Lat:   47.44, Lon:   18.92  |Alt:  201.07  |E:   -0.01, N:    0.03, U:   -0.00 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.33  |Roll: -95.61, Pitch: -8.33, Yaw: -50.07  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.03, U:   -0.00 
q0: 0.59, q1: -0.69, q2: 0.27, q3: -0.34  |Roll: -95.18, Pitch: -8.57, Yaw: -50.31  |Lat:   47.44, Lon:   18.92  |Alt:  201.06  |E:   -0.01, N:    0.03, U:    0.00 
q0: 0.59, q1: -0.69, q2: 0.27, q3: -0.34  |Roll: -94.82, Pitch: -8.79, Yaw: -50.53  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:   -0.00, N:    0.03, U:   -0.00 
q0: 0.59, q1: -0.68, q2: 0.27, q3: -0.34  |Roll: -94.53, Pitch: -8.96, Yaw: -50.72  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.00, N:    0.03, U:   -0.00 
q0: 0.59, q1: -0.68, q2: 0.27, q3: -0.34  |Roll: -94.36, Pitch: -9.09, Yaw: -50.90  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.01, N:    0.03, U:   -0.01 
q0: 0.59, q1: -0.68, q2: 0.27, q3: -0.35  |Roll: -94.34, Pitch: -9.19, Yaw: -51.07  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.02, N:    0.04, U:   -0.01 
q0: 0.59, q1: -0.68, q2: 0.27, q3: -0.35  |Roll: -94.43, Pitch: -9.23, Yaw: -51.18  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.03, N:    0.03, U:   -0.01 
q0: 0.58, q1: -0.68, q2: 0.27, q3: -0.35  |Roll: -94.57, Pitch: -9.21, Yaw: -51.20  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.04, N:    0.03, U:   -0.01 
q0: 0.58, q1: -0.68, q2: 0.27, q3: -0.34  |Roll: -94.75, Pitch: -9.18, Yaw: -51.15  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:    0.04, N:    0.03, U:   -0.01 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.34  |Roll: -94.96, Pitch: -9.10, Yaw: -51.07  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:    0.05, N:    0.03, U:   -0.01 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.34  |Roll: -95.17, Pitch: -9.00, Yaw: -50.94  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.06, N:    0.03, U:   -0.01 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.34  |Roll: -95.43, Pitch: -8.86, Yaw: -50.75  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.06, N:    0.03, U:   -0.01 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.34  |Roll: -95.76, Pitch: -8.69, Yaw: -50.56  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.07, N:    0.03, U:   -0.00 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.33  |Roll: -95.91, Pitch: -8.48, Yaw: -50.34  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.05, N:    0.01, U:    0.01 
q0: 0.58, q1: -0.69, q2: 0.27, q3: -0.33  |Roll: -96.33, Pitch: -8.23, Yaw: -50.07  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.05, N:    0.00, U:    0.01 
q0: 0.58, q1: -0.70, q2: 0.27, q3: -0.33  |Roll: -96.75, Pitch: -7.92, Yaw: -49.75  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.05, N:    0.00, U:    0.02 
q0: 0.58, q1: -0.70, q2: 0.27, q3: -0.32  |Roll: -97.21, Pitch: -7.53, Yaw: -49.36  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.06, N:   -0.00, U:    0.02 
q0: 0.58, q1: -0.70, q2: 0.27, q3: -0.31  |Roll: -97.68, Pitch: -7.07, Yaw: -48.89  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.06, N:   -0.00, U:    0.03 
q0: 0.58, q1: -0.70, q2: 0.27, q3: -0.31  |Roll: -98.17, Pitch: -6.55, Yaw: -48.36  |Lat:   47.44, Lon:   18.92  |Alt:  201.04  |E:    0.07, N:   -0.00, U:    0.03 
q0: 0.58, q1: -0.71, q2: 0.28, q3: -0.30  |Roll: -98.73, Pitch: -5.96, Yaw: -47.81  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.07, N:   -0.00, U:    0.03 
q0: 0.58, q1: -0.71, q2: 0.28, q3: -0.29  |Roll: -99.35, Pitch: -5.31, Yaw: -47.22  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.08, N:   -0.00, U:    0.04 
q0: 0.58, q1: -0.71, q2: 0.28, q3: -0.28  |Roll: -100.03, Pitch: -4.59, Yaw: -46.58  |Lat:   47.44, Lon:   18.92  |Alt:  201.05  |E:    0.09, N:   -0.00, U:    0.04 
